EmployeeNumber,Emplyee name,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber.1,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
152,Voncile P Trojanowski,37.0,No,Travel_Rarely,1189.0,Sales,3,3,Life Sciences,1,152,3,Male,87,3,3,Sales Executive,4.0,Single,7428,14506,2,Y,No,12,3,1,80,0,12,3,3,5.0,3,1,3
153,Roberto U Derry,34.0,No,Travel_Rarely,1354.0,Research & Development,5,3,Medical,1,153,3,Female,45,2,3,Manager,1.0,Single,11631,5615,2,Y,No,12,3,4,80,0,14,6,3,11.0,10,5,8
154,Tona S Huseby,36.0,No,Travel_Frequently,1467.0,Sales,11,2,Technical Degree,1,154,2,Female,92,3,3,Sales Executive,4.0,Married,9738,22952,0,Y,No,14,3,3,80,1,10,6,3,9.0,7,2,8
155,Londa T Maya,36.0,No,Travel_Rarely,922.0,Research & Development,3,2,Life Sciences,1,155,1,Female,39,3,1,Laboratory Technician,4.0,Divorced,2835,2561,5,Y,No,22,4,1,80,1,7,2,3,1.0,0,0,0
158,Jocelyn Q Scotti,43.0,No,Travel_Frequently,394.0,Sales,26,2,Life Sciences,1,158,3,Male,92,3,4,Manager,4.0,Married,16959,19494,1,Y,Yes,12,3,4,80,2,25,3,4,25.0,12,4,12
159,Frank O Mallon,30.0,No,Travel_Frequently,1312.0,Research & Development,23,3,Life Sciences,1,159,1,Male,96,1,1,Research Scientist,3.0,Divorced,2613,22310,1,Y,No,25,4,3,80,3,10,2,2,10.0,7,0,9
160,Kurtis C Irons,33.0,No,Non-Travel,750.0,Sales,22,2,Marketing,1,160,3,Male,95,3,2,Sales Executive,2.0,Married,6146,15480,0,Y,No,13,3,1,80,1,8,2,4,7.0,7,0,7
161,Jamey S Seim,56.0,Yes,Travel_Rarely,,Research & Development,14,4,Life Sciences,1,161,2,Female,72,3,1,Research Scientist,2.0,Married,4963,4510,9,Y,Yes,18,3,1,80,3,7,2,3,5.0,4,4,3
162,Walton S Keim,,No,Travel_Rarely,684.0,Research & Development,6,3,Life Sciences,1,162,1,Male,51,3,5,Research Director,3.0,Single,19537,6462,7,Y,No,13,3,3,80,0,23,5,3,20.0,18,15,15
163,Micki R Jauregui,31.0,Yes,Travel_Rarely,249.0,Sales,6,4,Life Sciences,1,163,2,Male,76,1,2,Sales Executive,3.0,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7.0,7,7,7
164,Ngoc X Watson,26.0,No,Travel_Rarely,841.0,Research & Development,6,3,Other,1,164,3,Female,46,2,1,Research Scientist,2.0,Married,2368,23300,1,Y,No,19,3,3,80,0,5,3,2,5.0,4,4,3
165,Inocencia Z Buteau,58.0,Yes,Travel_Rarely,147.0,Research & Development,23,4,Medical,1,165,4,Female,94,3,3,Healthcare Representative,4.0,Married,10312,3465,1,Y,No,12,3,4,80,1,40,3,2,40.0,10,15,6
167,Charlie V Koeller,19.0,Yes,Travel_Rarely,528.0,Sales,22,1,Marketing,1,167,4,Male,50,3,1,Sales Representative,3.0,Single,1675,26820,1,Y,Yes,19,3,4,80,0,0,2,2,0.0,0,0,0
169,Rosy U Baumeister,22.0,No,Travel_Rarely,594.0,Research & Development,2,1,Technical Degree,1,169,3,Male,100,3,1,Laboratory Technician,4.0,Married,2523,19299,0,Y,No,14,3,3,80,1,3,2,3,2.0,1,2,1
170,Charity N Denman,49.0,No,Travel_Rarely,470.0,Research & Development,20,4,Medical,1,170,3,Female,96,3,2,Manufacturing Director,,Married,6567,5549,1,Y,No,14,3,3,80,0,16,2,2,15.0,11,5,11
171,Luke S Tumlin,43.0,No,Travel_Frequently,957.0,Research & Development,28,3,Medical,1,171,2,Female,72,4,1,Research Scientist,3.0,Single,4739,16090,4,Y,No,12,3,4,80,0,18,2,3,3.0,2,1,2
174,Hannah K Ma,50.0,No,Travel_Frequently,809.0,Sales,12,3,Marketing,1,174,3,Female,77,3,3,Sales Executive,4.0,Single,9208,6645,4,Y,No,11,3,4,80,0,16,3,3,2.0,2,2,1
175,Celinda C Magruder,31.0,Yes,Travel_Rarely,542.0,Sales,20,3,Life Sciences,1,175,2,Female,71,1,2,Sales Executive,3.0,Married,4559,24788,3,Y,Yes,11,3,3,80,1,4,2,3,2.0,2,2,2
176,Arturo N Halvorsen,41.0,No,Travel_Rarely,802.0,Sales,9,1,Life Sciences,1,176,3,Male,96,3,3,Sales Executive,3.0,Divorced,8189,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9.0,7,0,7
177,Tiny Z Oliveri,26.0,No,Travel_Rarely,1355.0,Human Resources,25,1,Life Sciences,1,177,3,Female,61,3,1,Human Resources,3.0,Married,2942,8916,1,Y,No,23,4,4,80,1,8,3,3,8.0,7,5,7
178,Kerri Y Card,36.0,No,Travel_Rarely,216.0,Research & Development,6,2,Medical,1,178,2,Male,84,3,2,Manufacturing Director,,Divorced,4941,2819,6,Y,No,20,4,4,80,2,7,0,3,3.0,2,0,1
179,Young W Funes,51.0,Yes,Travel_Frequently,1150.0,Research & Development,8,4,Life Sciences,1,179,1,Male,53,1,3,Manufacturing Director,4.0,Single,10650,25150,2,Y,No,15,3,4,80,0,18,2,3,4.0,2,0,3
182,Neomi P Pitchford,39.0,No,Travel_Rarely,1329.0,Sales,4,4,Life Sciences,1,182,4,Female,47,2,2,Sales Executive,3.0,Married,5902,14590,4,Y,No,14,3,3,80,1,17,1,4,15.0,11,5,9
183,Ivan A Groner,25.0,No,Travel_Rarely,,Sales,28,3,Life Sciences,1,183,1,Male,41,2,2,Sales Executive,3.0,Married,8639,24835,2,Y,No,18,3,4,80,0,6,3,3,2.0,2,2,2
184,Etsuko O Wilmot,30.0,No,Travel_Rarely,1240.0,Human Resources,9,3,Human Resources,1,184,3,Male,48,3,2,Human Resources,4.0,Married,6347,13982,0,Y,Yes,19,3,4,80,0,12,2,1,11.0,9,4,7
190,William B Mcnerney,32.0,Yes,Travel_Rarely,1033.0,Research & Development,9,3,Medical,1,190,1,Female,41,3,1,Laboratory Technician,1.0,Single,4200,10224,7,Y,No,22,4,1,80,0,10,2,4,5.0,4,0,4
192,Logan D Berryman,45.0,No,Travel_Rarely,1316.0,Research & Development,29,3,Medical,1,192,3,Male,83,3,1,Research Scientist,4.0,Single,3452,9752,5,Y,No,13,3,2,80,0,9,2,2,6.0,5,0,3
193,Houston K Joe,38.0,No,Travel_Rarely,364.0,Research & Development,3,5,Technical Degree,1,193,4,Female,32,3,2,Research Scientist,3.0,Single,4317,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3.0,2,2,2
194,Coy I Gentner,30.0,No,Travel_Rarely,438.0,Research & Development,18,3,Life Sciences,1,194,1,Female,75,3,1,Research Scientist,,Single,2632,23910,1,Y,No,14,3,3,80,0,5,4,2,5.0,4,0,4
195,Jimmie F Vasquez,32.0,No,Travel_Frequently,,Sales,9,2,Medical,1,195,4,Male,35,1,2,Sales Executive,4.0,Divorced,4668,22812,0,Y,No,17,3,4,80,3,9,2,4,8.0,7,0,7
197,Tommie S Fargo,30.0,No,Travel_Rarely,201.0,Research & Development,5,3,Technical Degree,1,197,4,Female,84,3,1,Research Scientist,,Divorced,3204,10415,5,Y,No,14,3,4,80,1,8,3,3,3.0,2,2,2
198,Daina U Ledet,30.0,No,Travel_Rarely,1427.0,Research & Development,2,1,Medical,1,198,2,Male,35,2,1,Laboratory Technician,4.0,Single,2720,11162,0,Y,No,13,3,4,80,0,6,3,3,5.0,3,1,2
199,Sophia F Knecht,41.0,No,Travel_Frequently,857.0,Research & Development,10,3,Life Sciences,1,199,4,Male,91,2,4,Manager,1.0,Divorced,17181,12888,4,Y,No,13,3,2,80,1,21,2,2,7.0,6,7,7
200,Newton V Scalia,41.0,No,Travel_Rarely,933.0,Research & Development,9,4,Life Sciences,1,200,3,Male,94,3,1,Laboratory Technician,1.0,Married,2238,6961,2,Y,No,21,4,4,80,1,7,2,3,5.0,0,1,4
201,Reatha E Osby,19.0,No,Travel_Rarely,1181.0,Research & Development,3,1,Medical,1,201,2,Female,79,3,1,Laboratory Technician,2.0,Single,1483,16102,1,Y,No,14,3,4,80,0,1,3,3,1.0,0,0,0
202,Bell N Molinaro,40.0,No,Travel_Frequently,1395.0,Research & Development,26,3,Medical,1,202,2,Female,54,3,2,Research Scientist,2.0,Divorced,5605,8504,1,Y,No,11,3,1,80,1,20,2,3,20.0,7,2,13
204,Jason V Gravois,35.0,No,Travel_Rarely,662.0,Sales,1,5,Marketing,1,204,3,Male,94,3,3,Sales Executive,,Married,7295,11439,1,Y,No,13,3,1,80,2,10,3,3,10.0,8,0,6
205,Elwood T More,53.0,No,Travel_Rarely,1436.0,Sales,6,2,Marketing,1,205,2,Male,34,3,2,Sales Representative,3.0,Married,2306,16047,2,Y,Yes,20,4,4,80,1,13,3,1,7.0,7,4,5
206,Lewis M Racette,45.0,No,Travel_Rarely,194.0,Research & Development,9,3,Life Sciences,1,206,2,Male,60,3,2,Laboratory Technician,2.0,Divorced,2348,10901,8,Y,No,18,3,3,80,1,20,2,1,17.0,9,0,15
207,Leigh Y Haws,32.0,No,Travel_Frequently,967.0,Sales,8,3,Marketing,1,207,2,Female,43,3,3,Sales Executive,4.0,Single,8998,15589,1,Y,No,14,3,4,80,0,9,2,3,9.0,8,3,7
208,Thomas B Felipe,29.0,No,Non-Travel,1496.0,Research & Development,1,1,Technical Degree,1,208,4,Male,41,3,2,Manufacturing Director,3.0,Married,4319,26283,1,Y,No,13,3,1,80,1,10,1,3,10.0,7,0,9
211,Israel T Hertzler,51.0,No,Travel_Rarely,1169.0,Research & Development,7,4,Medical,1,211,2,Male,34,2,2,Manufacturing Director,3.0,Married,6132,13983,2,Y,No,17,3,3,80,0,10,2,3,1.0,0,0,0
214,Ona K Koepp,58.0,No,Travel_Rarely,1145.0,Research & Development,9,3,Medical,1,214,2,Female,75,2,1,Research Scientist,,Married,3346,11873,4,Y,Yes,20,4,2,80,1,9,3,2,1.0,0,0,0
215,Kristofer N Calahan,40.0,No,Travel_Rarely,630.0,Sales,4,4,Marketing,1,215,3,Male,67,2,3,Sales Executive,4.0,Married,10855,8552,7,Y,No,11,3,1,80,1,15,2,2,12.0,11,2,11
216,Mark F Hamman,34.0,No,Travel_Frequently,303.0,Sales,2,4,Marketing,1,216,3,Female,75,3,1,Sales Representative,3.0,Married,2231,11314,6,Y,No,18,3,4,80,1,6,3,3,4.0,3,1,2
217,Bobbie Q Holbrook,22.0,No,Travel_Rarely,1256.0,Research & Development,19,1,Medical,1,217,3,Male,80,3,1,Research Scientist,4.0,Married,2323,11992,1,Y,No,24,4,1,80,2,2,6,3,2.0,2,2,2
218,Abe X Paro,27.0,No,Non-Travel,691.0,Research & Development,9,3,Medical,1,218,4,Male,57,3,1,Research Scientist,2.0,Divorced,2024,5970,6,Y,No,18,3,4,80,1,6,1,1,2.0,2,2,2
221,Mignon Q Dills,28.0,No,Travel_Rarely,440.0,Research & Development,21,3,Medical,1,221,3,Male,42,3,1,Research Scientist,4.0,Married,2713,6672,1,Y,No,11,3,3,80,1,5,2,1,5.0,2,0,2
223,Casey D Krier,57.0,No,Travel_Rarely,334.0,Research & Development,24,2,Life Sciences,1,223,3,Male,83,4,3,Healthcare Representative,4.0,Divorced,9439,23402,3,Y,Yes,16,3,2,80,1,12,2,1,5.0,3,1,4
224,Scott K Ricco,27.0,No,Non-Travel,1450.0,Research & Development,3,3,Medical,1,224,3,Male,79,2,1,Research Scientist,3.0,Divorced,2566,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1.0,1,0,1
226,Rosemarie K Fellows,50.0,No,Travel_Rarely,1452.0,Research & Development,11,3,Life Sciences,1,226,3,Female,53,3,5,Manager,2.0,Single,19926,17053,3,Y,No,15,3,2,80,0,21,5,3,5.0,4,4,4
227,Lisette F Cowley,41.0,No,Travel_Rarely,465.0,Research & Development,14,3,Life Sciences,1,227,1,Male,56,3,1,Research Scientist,3.0,Divorced,2451,4609,4,Y,No,12,3,1,80,1,13,2,3,9.0,8,1,8
228,Molly U Rasch,30.0,No,Travel_Rarely,1339.0,Sales,5,3,Life Sciences,1,228,2,Female,41,3,3,Sales Executive,4.0,Married,9419,8053,2,Y,No,12,3,3,80,1,12,2,3,,9,7,4
230,Felisha Q Ettinger,,No,Travel_Rarely,702.0,Sales,1,4,Life Sciences,1,230,1,Female,59,2,2,Sales Executive,4.0,Single,8686,12930,4,Y,No,22,4,3,80,0,12,2,4,8.0,3,0,7
231,Linwood H Carter,32.0,No,Travel_Rarely,120.0,Research & Development,6,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3.0,Single,3038,12430,3,Y,No,20,4,1,80,0,8,2,3,5.0,4,1,4
233,Madelyn W Boos,27.0,No,Travel_Rarely,1157.0,Research & Development,17,3,Technical Degree,1,233,3,Male,51,3,1,Research Scientist,2.0,Married,3058,13364,0,Y,Yes,16,3,4,80,1,6,3,2,5.0,2,1,1
235,Angelo B Fitzmaurice,19.0,Yes,Travel_Frequently,602.0,Sales,1,1,Technical Degree,1,235,3,Female,100,1,1,Sales Representative,,Single,2325,20989,0,Y,No,21,4,1,80,0,1,5,4,,0,0,0
238,Gregory I Kidwell,36.0,No,Travel_Frequently,1480.0,Research & Development,3,2,Medical,1,238,4,Male,30,3,1,Laboratory Technician,2.0,Single,2088,15062,4,Y,No,12,3,3,80,0,13,3,2,8.0,7,7,2
239,Bart B Gilcrease,30.0,No,Non-Travel,111.0,Research & Development,9,3,Medical,1,239,3,Male,66,3,2,Laboratory Technician,1.0,Divorced,3072,11012,1,Y,No,11,3,3,80,2,12,4,3,12.0,9,6,10
240,Warner I Manly,45.0,No,Travel_Rarely,,Sales,4,2,Life Sciences,1,240,3,Female,30,3,2,Sales Executive,1.0,Divorced,5006,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5.0,4,0,3
241,Lala R Denman,56.0,No,Travel_Rarely,713.0,Research & Development,8,3,Life Sciences,1,241,3,Female,67,3,1,Research Scientist,1.0,Divorced,4257,13939,4,Y,Yes,18,3,3,80,1,19,3,3,2.0,2,2,2
242,Elsie S Depaz,33.0,No,Travel_Rarely,134.0,Research & Development,2,3,Life Sciences,1,242,3,Male,90,3,1,Research Scientist,4.0,Single,2500,10515,0,Y,No,14,3,1,80,0,4,2,4,3.0,1,0,2
243,Verla H Contreras,19.0,Yes,Travel_Rarely,303.0,Research & Development,2,3,Life Sciences,1,243,2,Male,47,2,1,Laboratory Technician,4.0,Single,1102,9241,1,Y,No,22,4,3,80,0,1,3,2,,0,1,0
244,America V Lobel,46.0,No,Travel_Rarely,,Sales,1,2,Marketing,1,244,2,Female,92,3,3,Sales Executive,1.0,Divorced,10453,2137,1,Y,No,25,4,3,80,3,24,2,3,24.0,13,15,7
245,Walter R Seddon,38.0,No,Travel_Rarely,1380.0,Research & Development,9,2,Life Sciences,1,245,3,Female,75,3,1,Laboratory Technician,4.0,Single,2288,6319,1,Y,No,12,3,3,80,0,2,3,3,2.0,2,2,1
246,Margarito M Oxendine,31.0,No,Travel_Rarely,140.0,Research & Development,12,1,Medical,1,246,3,Female,95,3,1,Research Scientist,4.0,Married,3929,6984,8,Y,Yes,23,4,3,80,1,7,0,3,4.0,2,0,2
247,Arnoldo D Mckeen,34.0,No,Travel_Rarely,629.0,Research & Development,27,2,Medical,1,247,4,Female,95,3,1,Research Scientist,2.0,Single,2311,5711,2,Y,No,15,3,4,80,0,9,3,3,3.0,2,1,2
248,Kieth D Castelli,41.0,Yes,Travel_Rarely,1356.0,Sales,20,2,Marketing,1,248,2,Female,70,3,1,Sales Representative,2.0,Single,3140,21728,1,Y,Yes,22,4,4,80,0,4,5,2,4.0,3,0,2
249,Ngoc P Pogue,50.0,No,Travel_Rarely,328.0,Research & Development,1,3,Medical,1,249,3,Male,86,2,1,Laboratory Technician,3.0,Married,3690,3425,2,Y,No,15,3,4,80,1,5,2,2,3.0,2,0,2
250,Delana I Selfridge,,No,Travel_Rarely,1084.0,Research & Development,13,2,Medical,1,250,4,Female,57,4,2,Manufacturing Director,1.0,Divorced,4450,26250,1,Y,No,11,3,3,80,2,5,3,3,4.0,2,1,3
252,Liane U Grafton,33.0,No,Travel_Rarely,931.0,Research & Development,14,3,Medical,1,252,4,Female,72,3,1,Research Scientist,,Married,2756,4673,1,Y,No,13,3,4,80,1,8,5,3,8.0,7,1,6
253,Vikki N Lezama,40.0,No,Travel_Rarely,989.0,Research & Development,4,1,Medical,1,253,4,Female,46,3,5,Manager,3.0,Married,19033,6499,1,Y,No,14,3,2,80,1,21,2,3,20.0,8,9,9
254,Allyn O Farrior,55.0,No,Travel_Rarely,692.0,Research & Development,14,4,Medical,1,254,3,Male,61,4,5,Research Director,2.0,Single,18722,13339,8,Y,No,11,3,4,80,0,36,3,3,24.0,15,2,15
256,Glady Q Kump,34.0,No,Travel_Frequently,1069.0,Research & Development,2,1,Life Sciences,1,256,4,Male,45,2,2,Manufacturing Director,3.0,Married,9547,14074,1,Y,No,17,3,3,80,0,10,2,2,10.0,9,1,9
258,Oscar R Bovee,51.0,No,Travel_Rarely,313.0,Research & Development,3,3,Medical,1,258,4,Female,98,3,4,Healthcare Representative,2.0,Single,13734,7192,3,Y,No,18,3,3,80,0,21,6,3,7.0,7,1,0
259,Valene Z Woodmansee,52.0,No,Travel_Rarely,699.0,Research & Development,1,4,Life Sciences,1,259,3,Male,65,2,5,Manager,3.0,Married,19999,5678,0,Y,No,14,3,1,80,1,34,5,3,33.0,18,11,9
260,Richard C Truman,27.0,No,Travel_Rarely,894.0,Research & Development,9,3,Medical,1,260,4,Female,99,3,1,Research Scientist,2.0,Single,2279,11781,1,Y,No,16,3,4,80,0,7,2,2,7.0,7,0,3
261,Luigi G Lembo,,Yes,Travel_Rarely,,Research & Development,23,2,Life Sciences,1,261,2,Male,50,2,2,Manufacturing Director,3.0,Married,5916,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1.0,0,0,1
262,Isaiah G Parrish,43.0,No,Non-Travel,1344.0,Research & Development,7,3,Medical,1,262,4,Male,37,4,1,Research Scientist,4.0,Divorced,2089,5228,4,Y,No,14,3,4,80,3,7,3,4,5.0,4,2,2
264,Scott D Torrey,45.0,No,Non-Travel,1195.0,Research & Development,2,2,Medical,1,264,1,Male,65,2,4,Manager,4.0,Married,16792,20462,9,Y,No,23,4,4,80,1,22,1,3,20.0,8,11,8
267,Shirl M Caraballo,37.0,No,Travel_Rarely,290.0,Research & Development,21,3,Life Sciences,1,267,2,Male,65,4,1,Research Scientist,,Married,3564,22977,1,Y,Yes,12,3,1,80,1,8,3,2,,7,1,7
269,Robin Z Stewart,35.0,No,Travel_Frequently,138.0,Research & Development,2,3,Medical,1,269,2,Female,37,3,2,Laboratory Technician,2.0,Single,4425,15986,5,Y,No,11,3,4,80,0,10,5,3,6.0,2,1,2
270,Shasta P Depuy,42.0,No,Non-Travel,926.0,Research & Development,21,2,Medical,1,270,3,Female,36,3,2,Manufacturing Director,3.0,Divorced,5265,16439,2,Y,No,16,3,2,80,1,11,5,3,5.0,3,0,2
271,Jorge R Coghlan,38.0,No,Travel_Rarely,1261.0,Research & Development,2,4,Life Sciences,1,271,4,Male,88,3,2,Manufacturing Director,3.0,Married,6553,7259,9,Y,No,14,3,2,80,0,14,3,3,1.0,0,0,0
273,Myles G Strum,38.0,No,Travel_Rarely,1084.0,Research & Development,29,3,Technical Degree,1,273,4,Male,54,3,2,Manufacturing Director,4.0,Married,6261,4185,3,Y,No,18,3,1,80,1,9,3,1,7.0,7,1,7
274,Herlinda U Negron,27.0,No,Travel_Frequently,472.0,Research & Development,1,1,Technical Degree,1,274,3,Male,60,2,2,Manufacturing Director,1.0,Married,4298,9679,5,Y,No,19,3,3,80,1,6,1,3,2.0,2,2,0
275,Debbie C Lipsey,49.0,No,Non-Travel,1002.0,Research & Development,18,4,Life Sciences,1,275,4,Male,92,3,2,Manufacturing Director,4.0,Divorced,6804,23793,1,Y,Yes,15,3,1,80,2,7,0,3,7.0,7,1,7
277,Jenell S Sauers,34.0,No,Travel_Frequently,878.0,Research & Development,10,4,Medical,1,277,4,Male,43,3,1,Research Scientist,3.0,Divorced,3815,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5.0,3,2,0
281,Leda Y Fabre,,No,Travel_Rarely,905.0,Research & Development,19,2,Medical,1,281,3,Male,99,3,2,Laboratory Technician,4.0,Married,2741,16523,8,Y,Yes,15,3,3,80,1,15,2,4,7.0,2,3,7
282,Edmundo R Rew,38.0,Yes,Travel_Rarely,1180.0,Research & Development,29,1,Medical,1,282,2,Male,70,3,2,Healthcare Representative,1.0,Married,6673,11354,7,Y,Yes,19,3,2,80,0,17,2,3,,0,0,0
283,Gerry D Woolery,29.0,Yes,Travel_Rarely,121.0,Sales,27,3,Marketing,1,283,2,Female,35,3,3,Sales Executive,4.0,Married,7639,24525,1,Y,No,22,4,4,80,3,10,3,2,10.0,4,1,9
284,Berna Z Stoller,22.0,No,Travel_Rarely,1136.0,Research & Development,5,3,Life Sciences,1,284,4,Male,60,4,1,Research Scientist,2.0,Divorced,2328,12392,1,Y,Yes,16,3,1,80,1,4,2,2,4.0,2,2,2
286,Adam B Katzer,36.0,No,Travel_Frequently,635.0,Research & Development,18,1,Medical,1,286,2,Female,73,3,1,Laboratory Technician,4.0,Single,2153,7703,1,Y,No,13,3,1,80,0,8,2,3,8.0,1,1,7
287,Kellee L Gravelle,40.0,No,Non-Travel,1151.0,Research & Development,9,5,Life Sciences,1,287,4,Male,63,2,2,Healthcare Representative,4.0,Married,4876,14242,9,Y,No,14,3,4,80,1,5,5,1,3.0,2,0,2
288,Shavon K Wescott,46.0,No,Travel_Rarely,644.0,Research & Development,1,4,Medical,1,288,4,Male,97,3,3,Healthcare Representative,1.0,Divorced,9396,12368,7,Y,No,16,3,3,80,1,17,3,3,4.0,2,0,3
291,Rozanne N Mielke,32.0,Yes,Travel_Rarely,1045.0,Sales,4,4,Medical,1,291,4,Male,32,1,3,Sales Executive,4.0,Married,10400,25812,1,Y,No,11,3,3,80,0,14,2,2,14.0,8,9,8
292,Randee O Cassity,30.0,No,Non-Travel,,Research & Development,1,1,Life Sciences,1,292,3,Male,88,2,3,Manufacturing Director,3.0,Single,8474,20925,1,Y,No,22,4,3,80,0,12,2,3,11.0,8,5,8
293,Shemika D Porterfield,27.0,No,Travel_Frequently,1242.0,Sales,20,3,Life Sciences,1,293,4,Female,90,3,2,Sales Executive,3.0,Single,9981,12916,1,Y,No,14,3,4,80,0,7,2,3,,7,0,7
296,Donte H Granger,51.0,No,Travel_Rarely,1469.0,Research & Development,8,4,Life Sciences,1,296,2,Male,81,2,3,Research Director,2.0,Married,12490,15736,5,Y,No,16,3,4,80,2,16,5,1,10.0,9,4,7
297,Ahmed I Strope,30.0,Yes,Travel_Rarely,1005.0,Research & Development,3,3,Technical Degree,1,297,4,Female,88,3,1,Research Scientist,1.0,Single,2657,8556,5,Y,Yes,11,3,3,80,0,8,5,3,5.0,2,0,4
298,Boris A Mccown,41.0,No,Travel_Rarely,896.0,Sales,6,3,Life Sciences,1,298,4,Female,75,3,3,Manager,4.0,Single,13591,14674,3,Y,Yes,18,3,3,80,0,16,3,3,1.0,0,0,0
299,Omer H Moultrie,30.0,Yes,Travel_Frequently,334.0,Sales,26,4,Marketing,1,299,3,Female,52,2,2,Sales Executive,1.0,Single,6696,22967,5,Y,No,15,3,3,80,0,9,5,2,6.0,3,0,1
300,Hiram K Stokely,29.0,Yes,Travel_Rarely,992.0,Research & Development,1,3,Technical Degree,1,300,3,Male,85,3,1,Research Scientist,3.0,Single,2058,19757,0,Y,No,14,3,4,80,0,7,1,2,6.0,2,1,5
302,Deanna P Scoggin,,No,Non-Travel,1052.0,Sales,6,3,Medical,1,302,4,Female,57,2,3,Sales Executive,4.0,Single,8865,16840,6,Y,No,12,3,4,80,0,23,2,3,19.0,7,12,8
303,Maris S Briggs,54.0,No,Travel_Rarely,1147.0,Sales,3,3,Marketing,1,303,4,Female,52,3,2,Sales Executive,1.0,Married,5940,17011,2,Y,No,14,3,4,80,1,16,4,3,6.0,2,0,5
304,Lona T Collar,,No,Travel_Rarely,1396.0,Research & Development,5,2,Life Sciences,1,304,4,Male,62,3,2,Laboratory Technician,2.0,Single,5914,9945,8,Y,No,16,3,4,80,0,16,3,4,13.0,11,3,7
305,Eldridge M Benningfield,33.0,No,Travel_Rarely,147.0,Research & Development,4,4,Medical,1,305,3,Female,47,2,1,Research Scientist,2.0,Married,2622,13248,6,Y,No,21,4,4,80,0,7,3,3,,2,1,1
306,Jimmie A Rorie,37.0,No,Travel_Frequently,663.0,Research & Development,11,3,Other,1,306,2,Male,47,3,3,Research Director,4.0,Divorced,12185,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10.0,8,0,7
307,Rachelle M Burkhead,38.0,No,Travel_Rarely,119.0,Sales,3,3,Life Sciences,1,307,1,Male,76,3,3,Sales Executive,3.0,Divorced,10609,9647,0,Y,No,12,3,3,80,2,17,6,2,16.0,10,5,13
308,Miguel P Karp,31.0,No,Non-Travel,979.0,Research & Development,1,4,Medical,1,308,3,Male,90,1,2,Manufacturing Director,3.0,Married,4345,4381,0,Y,No,12,3,4,80,1,6,2,3,5.0,4,1,4
309,Raye T Willmon,59.0,No,Travel_Rarely,142.0,Research & Development,3,3,Life Sciences,1,309,3,Male,70,2,1,Research Scientist,4.0,Married,2177,8456,3,Y,No,17,3,1,80,1,7,6,3,1.0,0,0,0
311,Christi H Amaker,37.0,No,Travel_Frequently,319.0,Sales,4,4,Marketing,1,311,1,Male,41,3,1,Sales Representative,4.0,Divorced,2793,2539,4,Y,No,17,3,3,80,1,13,2,3,9.0,8,5,8
312,Liberty A Shroyer,29.0,No,Travel_Frequently,1413.0,Sales,1,1,Medical,1,312,2,Female,42,3,3,Sales Executive,4.0,Married,7918,6599,1,Y,No,14,3,4,80,1,11,5,3,11.0,10,4,1
314,Zack H Mumaw,35.0,No,Travel_Frequently,944.0,Sales,1,3,Marketing,1,314,3,Female,92,3,3,Sales Executive,3.0,Single,8789,9096,1,Y,No,14,3,1,80,0,10,3,4,10.0,7,0,8
315,Blanch Y Mysliwiec,29.0,Yes,Travel_Rarely,896.0,Research & Development,18,1,Medical,1,315,3,Male,86,2,1,Research Scientist,4.0,Single,2389,14961,1,Y,Yes,13,3,3,80,0,4,3,2,4.0,3,0,1
316,Tammy Z Lorentz,52.0,No,Travel_Rarely,1323.0,Research & Development,2,3,Life Sciences,1,316,3,Female,89,2,1,Laboratory Technician,4.0,Single,3212,3300,7,Y,No,15,3,2,80,0,6,3,2,2.0,2,2,2
319,Maximina K Frates,42.0,No,Travel_Rarely,532.0,Research & Development,4,2,Technical Degree,1,319,3,Male,58,3,5,Manager,4.0,Married,19232,4933,1,Y,No,11,3,4,80,0,22,3,3,22.0,17,11,15
321,Kiara G Abrahamson,59.0,No,Travel_Rarely,818.0,Human Resources,6,2,Medical,1,321,2,Male,52,3,1,Human Resources,3.0,Married,2267,25657,8,Y,No,17,3,4,80,0,7,2,2,2.0,2,2,2
323,Retha G Nealy,50.0,No,Travel_Rarely,854.0,Sales,1,4,Medical,1,323,4,Female,68,3,5,Manager,4.0,Divorced,19517,24118,3,Y,No,11,3,3,80,1,32,3,2,7.0,0,0,6
